ID,age,male_dummy,tprofile_GOR,profile_education_level,tprofile_gross_household,ethnicity_R,tparent_1,tparent_2,parent_dummy,Vote2019R,pastvote_EURef,new_socgrade,Political_Left_Right,W8,page2values1_1,page2values1_2,page2values1_3,page2values1_4,page2values1_5,page2values1_6,page2values1_7,page2values1_8,page2values1_9,page2values1a_1,page2values1a_2,page2values1a_3,page2values1a_4,page2values1a_5,page2values1a_6,page2values1a_7,page2values1a_8,page2values1a_9,page3_splitgroups,page3vid_control,page3vid_threat,page3vid_hope,page3vid_justice,ClimateAngerLeaders,ClimateAngerPeople,ClimateWorry,ClimateHope,page4posttreatment2_1,page4posttreatment2_2,page4posttreatment2_3,page4posttreatment2_4,page4posttreatment2_5,page4posttreatment2_6,page4posttreatment3_1,page4posttreatment3_2,page4posttreatment3_3,page4posttreatment3_4,page4posttreatment3_5,page4posttreatment3_6,page4posttreatment3_7,page4posttreatment3_8,page4posttreatment3_9,page4posttreatment3_10,page4posttreatment3_11,page4posttreatment3_12,page4posttreatment3_13,page4posttreatment3_14,page4posttreatment3_15,page4posttreatment3_16,page4posttreatment3_17,page4posttreatment3_18,page4posttreatment3_19,page4posttreatment3_20,page4posttreatment5_1,page4posttreatment5_2,page4posttreatment5_3,SecureClimateNiche,DemocracyForClimate,AuthoritarianClimateAction,page5posttreatment6_1,page5posttreatment6_2,page5posttreatment6_3,page5posttreatment6_4,page5posttreatment6_5,page5posttreatment6_6,page5posttreatment6_7,page5posttreatment6_8,page5posttreatment6_9,page5posttreatment6_10,page5posttreatment6_11,page5posttreatment6_12,page5posttreatment7_1,page5posttreatment7_2,page5posttreatment7_3,page5posttreatment7_4,page5posttreatment7_5,page5posttreatment7_6,page5posttreatment7_7,page5posttreatment7_8,NoPoliticalEfficacy,page6posttreatment8_2,page6posttreatment8_3,TrustStrangers,TrustGovernment,TrustParliament,page6posttreatment10_1,page6posttreatment10_2,page6posttreatment10_3,page6posttreatment10_4,page6posttreatment10_5,page6posttreatment10_6,page6posttreatment11_1,page6posttreatment11_2,page6posttreatment11_3,page6posttreatment11_4,page6posttreatment11_5,ChildFutureConcerns,academic_dummy,white_dummy,Selfenh_Values,Altr_values,Biosph_values,ConformTrad,Openness,Selftransc_Val,Author_Val,Domin_Val,Power_Values,page4posttreatment2_5r,page4posttreatment2_6r,EDO,page4posttreatment3_15r,page4posttreatment3_16r,page4posttreatment3_19r,page4posttreatment3_20r,SDO,page4posttreatment3_3r,page4posttreatment3_4r,page4posttreatment3_7r,page4posttreatment3_8r,page4posttreatment3_11r,page4posttreatment3_12r,Submission,Tradition,Aggression,RWA,EcoFasc1,ProClimatePolSupp,AntiClimatePolSupp,Meat_Dairy_D,Avoid_Car_D,Consume_Less_D,Fly_Less_D,Contact_MP_D,Influence_Others_D,No_ClimateAction_D,PersClimateAction,page6posttreatment10_1r,page6posttreatment10_2r,page6posttreatment10_3r,page6posttreatment10_4r,page6posttreatment10_5r,page6posttreatment10_6r,SufficiencyNorms,Anomie,AntiFossilFuelNorms,WorryMinusHope
1681,61,0,7,3,NA,2,2,2,0,7,1,2,4,0.467363028,6,6,6,5,6,6,3,3,3,6,5,6,6,3,3,4,2,2,2,0,1,0,0,10,8,11,2,5,3,6,2,5,5,2,3,7,6,7,5,2,1,7,7,4,4,5,5,5,7,4,5,6,5,4,7,1,7,6,7,6,2,4,4,4,3,5,1,3,4,4,6,2,1,1,2,2,2,2,2,7,4,5,5,3,2,1,2,1,3,1,4,7,7,7,6,7,7,0,0,2.75,6,6,5.5,3,6,2.5,-3.25,2,3,3,3.666666667,3,1,2,3,3.5,1,2,6,7,4,4,2,6.25,5.5,4.583333333,4,4.333333333,3.333333333,0,1,1,0,0,0,0,2,-1,-2,-1,1,-1,2,0.666666667,6.8,-1.333333333,9
1682,38,1,11,3,9,1,1,2,1,7,1,2,8,3.29928313,1,1,1,3,4,2,4,2,4,3,2,4,2,4,2,4,2,2,3,0,0,1,0,1,1,1,1,6,7,7,5,1,2,1,1,4,6,3,2,6,6,7,7,3,2,5,6,6,2,6,6,2,5,5,6,2,6,2,6,1,6,4,1,1,7,3,6,6,7,5,7,2,2,2,2,2,2,1,2,7,7,1,5,0,0,1,1,1,1,2,2,5,5,4,2,3,2,0,1,3,3,1,2.25,3,2.333333333,-0.75,0,2,7,6,6.333333333,2,6,6,3,5,4,2,2,2,5,6,2,2.25,6.25,3.5,4.333333333,2.833333333,6.166666667,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-2,-2,-1.666666667,3.8,-1,0
1683,23,0,3,9,3,3,2,2,0,7,3,2,8,0.326775081,4,5,5,4,3,4,4,4,5,4,3,4,4,4,4,4,4,4,2,0,1,0,0,8,5,8,6,5,7,6,6,6,7,5,5,5,7,5,5,6,6,5,6,6,5,5,5,5,6,7,5,6,6,6,4,5,6,5,4,4,6,5,5,4,4,3,5,4,5,5,4,2,2,1,2,1,2,2,2,6,6,5,3,8,8,2,2,2,2,3,2,5,5,4,5,5,4,0,0,4.25,3.75,4.5,4,4,4,0,0.5,4,2,1,4.5,3,2,2,2,3.875,3,1,2,2,2,3,3.5,3.5,4,3.666666667,5,4.166666667,4.833333333,0,0,1,0,1,0,0,1,-2,-2,-2,-2,1,-2,-1,4.8,-2,2
1684,40,0,5,17,13,1,2,2,0,2,1,1,4,0.692160084,5,5,3,4,4,5,4,3,4,3,3,5,5,3,4,3,2,2,2,0,1,0,0,11,8,11,5,5,1,3,1,3,6,4,3,5,6,5,2,5,5,5,5,3,3,1,2,6,6,2,2,6,6,5,3,3,3,6,3,7,1,2,7,7,1,7,1,6,1,6,1,1,1,1,2,2,1,2,2,4,3,3,8,5,7,3,3,4,3,3,1,3,4,5,5,5,7,1,1,2.75,4.75,5,3.25,3.5,4.833333333,-0.25,-2,2,5,2,2.833333333,2,2,2,2,1.875,3,2,3,3,5,5,3,3.25,5,3.75,3.666666667,6.666666667,1.166666667,1,1,1,0,0,1,0,4,1,1,2,1,1,-1,0.333333333,4.4,1.333333333,6
1685,23,1,7,16,1,3,2,2,0,7,3,1,4,0.395119869,4,5,4,3,5,5,6,5,5,5,2,3,6,6,6,4,3,3,3,0,0,1,0,1,1,6,11,1,1,1,1,1,1,4,4,4,4,5,4,4,5,4,5,4,4,4,4,5,5,4,7,5,5,4,4,5,5,4,5,7,5,4,5,7,4,5,4,5,3,7,4,1,2,2,2,1,1,2,2,4,5,5,4,5,5,1,1,1,1,1,1,6,7,1,7,4,4,1,0,3.75,4.75,4.5,3.5,5.75,4.666666667,-2.25,-1,3,7,7,3,3,3,3,3,3.875,4,4,4,3,4,4,4,4,4.25,4.083333333,4.333333333,6,4,1,0,0,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,5,-1,-5
1686,18,1,1,11,9,1,2,2,0,7,3,1,1,1.215767839,5,5,2,2,5,6,3,3,4,5,3,4,6,2,3,3,2,5,2,0,1,0,0,9,4,6,6,4,3,6,5,3,5,3,4,5,6,4,2,5,5,5,5,6,6,2,1,7,4,2,2,7,7,3,1,2,6,6,7,7,3,2,7,7,2,7,3,5,2,7,4,1,1,1,1,2,2,2,2,4,5,4,3,2,NA,1,3,3,1,3,3,4,4,6,3,5,5,0,1,3.5,5.25,5,3,2.75,5.166666667,0.25,-1.75,3.5,5,3,4.333333333,1,4,1,1,1.75,3,2,3,3,2,2,3,3,3.5,3.166666667,2,6.666666667,2.666666667,1,1,1,1,0,0,0,4,-1,1,1,-1,1,1,0.333333333,4.4,0.333333333,0
1687,33,1,6,16,11,1,1,2,1,2,1,1,2,0.638166309,4,5,3,2,5,6,6,5,2,3,3,4,5,6,6,3,2,2,4,0,0,0,1,5,8,8,5,2,4,4,3,4,6,1,1,6,6,2,3,6,6,2,4,6,6,2,1,7,7,2,2,7,7,1,2,2,4,4,2,6,1,4,4,6,2,6,2,4,4,5,3,1,1,1,2,2,1,2,2,6,5,3,7,0,0,1,3,3,1,1,3,6,6,6,5,5,6,1,1,2.25,5,4.5,2.75,5.75,4.833333333,-3,-2.75,2,4,2,3.166666667,1,1,1,1,1.375,2,2,2,2,2,2,1.5,2.25,2.5,2.083333333,1.666666667,5.166666667,2.666666667,1,1,1,0,0,1,0,4,-1,1,1,-1,-1,1,-0.333333333,5.6,0.333333333,3
1688,33,1,8,11,13,1,2,2,0,7,4,1,2,0.497481511,6,6,5,4,5,5,5,5,5,5,4,5,5,4,4,5,4,5,3,0,0,1,0,9,4,10,3,5,5,6,2,2,4,4,2,6,6,2,5,5,6,5,6,4,5,4,2,7,5,3,4,4,3,2,2,2,4,6,4,6,1,4,6,2,6,6,3,4,7,4,2,2,1,2,2,2,2,2,2,6,2,6,2,0,0,1,5,5,1,1,3,6,5,3,5,4,4,0,1,4.75,5,6,4.5,4.5,5.333333333,0,-0.25,4.5,6,4,4.666666667,1,3,4,5,3.25,2,2,3,2,4,3,2.5,3,4.5,3.333333333,2,4.666666667,3.833333333,0,1,0,0,0,0,0,1,-1,0,0,-1,-1,1,-0.333333333,4.6,-0.333333333,7
1689,37,0,5,16,13,1,2,2,0,7,3,1,2,0.409808222,6,5,2,3,6,6,6,2,5,4,4,4,6,6,5,5,3,3,2,0,1,0,0,11,8,8,6,5,5,3,2,3,5,2,1,7,7,4,2,5,2,5,4,7,7,2,1,6,6,2,2,5,5,1,1,2,4,4,2,7,2,5,6,5,3,7,1,3,4,5,2,1,2,1,2,2,2,2,2,5,5,7,3,1,1,5,4,2,4,2,4,5,5,4,6,5,7,1,1,4,5.5,5.5,3.25,4.75,5.5,-1.5,-1.5,3,5,3,3.833333333,2,2,3,3,2.125,1,1,3,6,1,1,1.25,3.75,2.75,2.583333333,1.333333333,5.5,2.833333333,1,0,1,0,0,0,0,2,0,2,-2,2,-2,2,0.666666667,5,0,2
1690,18,0,8,11,1,1,2,2,0,7,3,1,1,0.253414825,5,5,1,1,5,6,6,3,2,2,2,5,5,4,3,2,3,3,2,0,1,0,0,11,11,11,1,4,3,5,1,4,5,1,1,7,7,3,1,7,6,1,3,6,5,1,1,7,7,3,1,7,7,1,1,1,4,3,6,7,2,1,7,7,1,6,4,3,4,5,4,1,1,1,1,2,1,2,2,5,1,3,5,2,1,3,4,4,4,3,3,2,5,5,6,5,6,0,1,2.5,5.25,5,1.5,4,5.166666667,-2.5,-2.75,3,4,3,3.333333333,1,1,1,1,1.25,1,1,1,2,2,3,1,1.75,2.25,1.666666667,1,5.833333333,2.666666667,1,1,1,1,0,1,0,5,1,2,2,2,1,1,1.333333333,4.6,1.666666667,10
1691,50,0,3,16,NA,1,1,1,1,2,1,1,3,0.810244654,6,5,6,4,6,5,5,3,3,3,3,5,5,4,5,2,2,2,1,1,0,0,0,9,9,8,7,3,2,3,1,3,7,4,3,4,6,5,3,2,3,4,4,2,2,3,2,6,6,3,3,6,6,2,4,3,4,5,5,7,1,4,3,6,2,5,2,5,2,5,3,1,1,1,2,2,1,2,2,5,2,4,4,1,7,5,3,3,4,3,3,2,3,5,4,5,3,1,1,2.25,5.25,5.5,4,4.25,5.333333333,-0.25,-3,2,5,1,2.5,2,2,2,2,2.375,4,2,6,5,6,6,3.25,4.75,5,4.333333333,3,5.166666667,2.333333333,1,1,1,0,0,1,0,4,0,1,1,2,1,1,1.333333333,3.8,0.666666667,1
1692,23,0,10,16,2,1,2,2,0,2,3,2,2,0.739445379,5,6,5,4,6,6,5,5,4,3,3,5,6,6,5,4,4,2,2,0,1,0,0,10,8,8,1,1,6,1,1,7,7,1,2,6,7,6,6,2,1,4,2,7,3,3,1,6,7,2,4,5,7,6,2,2,5,2,6,7,1,1,6,7,1,6,1,7,2,7,2,1,1,1,2,2,1,2,2,6,6,2,6,3,3,3,3,3,1,4,1,6,7,3,5,4,6,1,1,3.5,5.75,5.5,3.75,5.25,5.666666667,-1.5,-2.25,3,1,1,1.833333333,2,1,3,1,2.125,2,1,6,7,1,5,1.5,6.25,3,3.583333333,3.333333333,6.666666667,1.333333333,1,1,1,0,0,1,0,4,1,1,1,-1,2,-1,0,5,1,7
1693,37,0,7,16,14,1,2,2,0,2,1,1,2,0.525842613,6,6,3,2,6,6,6,3,4,4,2,6,6,5,6,4,1,1,3,0,0,1,0,11,9,11,4,1,1,1,1,4,7,2,3,6,7,2,1,2,1,3,3,6,5,2,1,7,7,7,1,7,7,1,1,1,4,6,3,7,1,1,7,7,1,7,1,7,1,7,1,1,1,1,1,1,1,2,2,5,3,2,8,6,7,3,3,3,2,3,3,2,5,5,6,5,2,1,1,2.5,6,6,2.75,5,6,-2.25,-3.5,1,4,1,1.5,1,1,1,1,1.875,2,1,6,7,2,3,2,4,2.75,2.916666667,1,7,1,1,1,1,1,1,1,0,5,1,1,1,-2,1,1,0,4.6,1,7
1694,28,1,10,16,12,1,2,2,0,5,1,1,2,0.806416116,5,4,4,4,5,6,6,4,3,5,2,5,6,4,3,5,2,3,3,0,0,1,0,10,7,10,4,3,5,3,5,7,4,1,1,7,6,3,2,5,5,4,5,6,6,1,1,5,6,4,2,7,7,3,1,1,6,5,5,7,4,3,6,6,2,6,4,6,6,3,3,1,1,2,2,2,2,2,2,5,5,6,3,1,1,3,4,2,4,2,4,5,5,6,6,5,6,1,1,3.25,5.5,4.5,3.75,4.25,5.166666667,-0.5,-2.25,2.5,1,4,3.5,3,2,1,1,1.875,1,2,3,3,2,2,1.25,2.75,3.25,2.416666667,1.666666667,5.666666667,3.666666667,1,1,0,0,0,0,0,2,1,2,-2,2,-2,2,0.666666667,5.4,0.333333333,6
1695,53,0,11,18,NA,1,2,1,1,1,2,2,5,0.982851162,6,6,5,5,3,4,5,1,2,5,5,5,3,5,3,2,1,3,4,0,0,0,1,2,2,4,8,5,5,6,4,2,4,4,4,4,4,5,5,3,4,6,6,2,2,5,4,3,4,5,5,3,2,7,6,4,5,4,1,7,1,6,1,1,7,4,3,1,6,1,4,2,2,1,1,2,2,2,2,4,4,5,1,5,5,1,2,1,1,3,3,2,4,6,3,4,1,0,1,2,3.75,6,5,3.5,4.5,1.5,-1.75,2,6,4,5,5,4,5,6,4.875,4,4,5,4,6,6,4,4.75,6,4.916666667,5.666666667,2.5,4.5,0,0,1,1,0,0,0,2,-1,-2,-1,-1,1,1,0.333333333,3.8,-1.333333333,-4
1696,37,1,5,5,9,1,1,2,1,7,3,2,6,3.445443741,2,3,4,3,4,4,3,2,2,2,3,4,1,4,3,2,2,3,4,0,0,0,1,6,1,6,4,6,3,2,4,2,2,2,1,6,6,5,7,1,1,4,7,4,2,5,5,6,6,4,5,2,3,7,7,5,4,5,6,6,1,5,4,1,7,2,1,2,4,1,7,2,2,2,2,1,2,2,2,7,4,1,1,1,0,1,5,5,1,1,1,4,4,6,7,4,4,0,1,2.25,3.25,2.5,3,3,3,0,-1,2.5,6,6,4.5,2,2,6,5,4.25,2,2,7,7,4,6,1.75,6.5,5.25,4.5,6.333333333,2.666666667,4.166666667,0,0,0,0,1,0,0,0,-1,0,0,-1,-1,-1,-1,5,-0.333333333,2
1697,51,1,9,18,12,1,2,1,1,1,2,1,5,1.033300743,5,5,3,3,5,4,6,4,3,3,3,5,4,3,6,4,3,5,1,1,0,0,0,6,5,7,5,6,4,6,6,1,1,2,1,6,6,5,1,4,4,5,5,4,2,4,1,5,6,4,2,5,7,1,1,1,4,3,1,6,4,4,4,2,5,5,3,1,5,2,5,2,2,1,2,2,2,2,2,4,3,2,1,0,0,3,3,3,3,3,4,6,3,5,6,5,3,0,1,3.75,4.5,5,3,4.75,4.666666667,-1.75,-0.75,4,7,7,6,3,2,3,1,2.5,2,2,4,4,4,6,1.75,3.5,5,3.416666667,1,3.333333333,4.333333333,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1.333333333,5,1,2
1698,31,0,8,16,13,1,2,2,0,7,3,2,8,2.830708007,3,4,5,3,4,5,4,4,2,5,2,4,3,3,4,2,4,6,2,0,1,0,0,8,3,5,8,1,4,2,2,7,7,1,1,7,6,4,2,4,2,6,5,5,2,4,1,6,7,2,2,6,7,5,5,2,4,2,4,5,4,6,5,4,4,6,2,5,3,1,5,2,1,2,2,2,2,2,2,1,6,6,3,0,0,5,5,5,1,1,2,6,5,5,7,5,6,1,1,3.5,4,3.5,3.75,3.75,3.833333333,0,-0.5,5,1,1,1.833333333,2,1,2,1,1.875,1,2,4,6,3,6,1.25,4,5,3.416666667,4,4.333333333,4,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-2,-1.333333333,5.6,0,-3
1699,29,0,7,17,14,1,2,2,0,7,3,1,3,0.385208957,4,4,1,2,2,5,6,5,6,3,2,3,3,6,5,6,4,4,3,0,0,1,0,7,4,8,1,2,3,2,4,4,4,1,1,6,6,3,1,7,5,1,1,6,7,2,1,6,6,2,2,6,6,1,1,1,6,6,3,7,2,4,6,5,3,6,1,6,2,2,5,2,1,1,2,2,2,2,2,6,4,3,7,2,3,2,2,5,3,1,3,5,6,5,6,6,5,1,1,5,3.25,4,2,5.5,3.5,-3.5,1.75,4,4,4,3.166666667,2,2,2,2,1.875,2,2,1,3,2,1,1.5,2,1.25,1.583333333,1,5.333333333,2.833333333,0,1,1,0,0,0,0,2,-2,-2,0,1,-1,1,0.333333333,5.6,-1.333333333,7
1700,38,1,3,11,9,1,2,2,0,7,3,2,5,0.602168494,5,4,5,3,4,4,5,3,5,4,2,3,3,3,4,3,2,3,1,1,0,0,0,9,5,8,5,4,4,4,2,1,4,4,4,5,5,5,4,4,4,5,4,3,3,4,4,4,4,5,5,3,3,4,4,4,5,3,4,6,3,3,5,3,3,6,3,3,4,3,4,1,2,1,2,2,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,3,5,3,5,5,5,0,1,3.25,3.5,4.5,3.5,3.75,3.833333333,-0.25,-0.25,2.5,7,4,4.166666667,4,4,5,5,4.5,3,3,4,4,5,5,3.5,4.25,4.75,4.166666667,4,4.333333333,3.333333333,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4.2,0,3
1701,28,1,10,17,13,1,2,2,0,2,1,1,5,0.684975921,5,4,5,4,5,5,5,3,3,4,2,4,3,3,3,3,2,4,4,0,0,0,1,6,4,8,4,6,5,3,6,3,3,5,5,5,6,4,2,4,2,5,5,5,5,4,2,6,6,5,2,6,6,3,5,5,2,4,3,6,2,2,6,7,2,6,1,2,2,2,4,2,1,1,1,2,1,2,2,5,3,3,6,6,6,5,3,3,3,1,3,2,6,5,5,2,2,1,1,3,4.25,4.5,3.75,3.5,4.333333333,0.25,-1.25,3,5,5,5,2,2,2,2,2.625,3,2,4,6,3,3,3.75,4,4,3.916666667,4.333333333,4.833333333,2.166666667,0,1,1,1,0,1,0,4,0,1,1,1,-1,1,0.333333333,4,0.666666667,4
1702,59,0,5,16,7,1,2,1,1,1,2,1,4,1.180698678,5,6,4,4,6,5,4,3,2,3,3,5,5,3,3,2,4,4,4,0,0,0,1,7,8,9,6,2,3,2,3,5,5,2,2,6,6,3,3,3,3,5,5,6,5,2,1,7,6,2,2,6,6,2,1,1,2,5,5,6,1,2,6,3,3,7,1,5,1,6,2,2,1,1,1,2,1,2,2,5,2,6,7,2,2,3,4,4,3,3,3,3,2,2,3,2,5,1,1,3,5.25,5.5,3.5,3.25,5.333333333,0.25,-2.25,4,3,3,2.666666667,1,2,2,2,1.75,2,2,5,5,2,3,2,4,3.75,3.25,1.333333333,5.5,1.666666667,0,1,1,1,0,1,0,4,1,2,2,1,1,1,1,2.4,1.666666667,3
1703,23,1,2,16,1,3,2,2,1,7,3,1,5,0.574185417,1,2,3,1,2,2,2,3,2,3,4,3,2,3,2,2,2,2,3,0,0,1,0,4,4,7,6,3,5,4,5,5,3,4,2,3,6,3,2,3,4,4,3,2,3,3,5,4,3,4,6,3,2,3,3,2,4,2,6,2,4,3,3,1,2,3,2,4,1,5,1,2,2,2,2,2,2,2,1,3,4,2,6,5,6,1,1,2,3,2,4,2,3,2,3,2,4,1,0,2,2.25,1.5,2.75,2.5,2,0.25,-0.25,2,3,5,4.166666667,4,5,5,6,4.75,5,2,5,4,6,5,3.25,3.5,4.5,3.75,2.666666667,3,2.166666667,0,0,0,0,0,0,0,0,-1,-1,-2,1,-2,2,0.333333333,2.4,-1.333333333,1
1704,26,0,2,6,NA,1,2,2,0,7,1,2,8,0.63370586,5,5,5,2,6,6,5,4,3,4,3,5,5,3,6,3,2,2,3,0,0,1,0,10,7,8,4,3,2,3,1,7,7,1,1,6,6,3,2,5,5,5,6,6,6,4,2,6,6,2,2,6,7,3,5,2,4,4,4,6,1,5,4,4,4,6,2,4,4,3,5,1,2,1,1,2,1,2,2,5,5,5,1,2,2,5,3,5,2,5,3,5,6,6,5,4,5,0,1,2.5,5.5,5,3.5,4.5,5.333333333,-1,-3,2,1,1,1.833333333,2,2,2,1,2.125,2,2,3,3,2,2,1.5,2.75,3.75,2.666666667,3.333333333,4.5,3.5,1,0,1,1,0,1,0,4,0,1,0,-2,0,1,-0.333333333,5.2,0.333333333,4
1705,33,1,7,16,14,1,2,2,0,1,1,1,4,1.076277743,5,5,5,5,5,5,5,5,5,3,3,5,3,3,6,3,3,3,3,0,0,1,0,6,1,6,6,4,5,4,4,4,5,3,3,5,5,5,5,3,4,4,5,4,4,4,4,5,5,3,4,4,5,3,4,3,4,3,4,5,2,4,4,2,5,5,4,5,4,5,4,2,2,2,2,2,2,1,2,4,3,3,7,4,5,3,3,2,2,2,1,4,3,4,4,5,5,1,1,3.5,4.5,5,4,4.75,4.666666667,-0.75,-1,3,4,3,4,3,3,4,3,3.5,3,3,5,4,4,4,3,4.75,4.25,4,3.333333333,4.333333333,3.833333333,0,0,0,0,0,0,1,0,1,1,-2,-2,-2,-1,-1.666666667,4,0,0
1706,37,1,10,15,13,1,2,2,0,2,1,1,3,1.012278782,4,5,3,4,4,4,5,2,4,3,4,4,6,4,2,4,3,3,1,1,0,0,0,7,4,7,8,2,6,2,5,5,3,3,3,7,7,2,2,5,5,5,5,2,2,2,2,5,6,4,3,5,5,2,1,2,5,2,1,6,1,4,3,5,2,5,5,5,3,5,3,2,2,1,1,2,2,2,2,4,1,7,7,5,6,1,3,3,1,1,2,4,3,3,5,5,1,1,1,3.5,4.5,4.5,3.5,3.25,4.5,0.25,-1,3,3,5,3.833333333,3,2,3,3,2.75,1,1,3,3,6,6,2,2.5,5.5,3.333333333,1.666666667,4.833333333,3,0,0,1,1,0,0,0,2,-1,1,1,-1,-1,-2,-1.333333333,4,0.333333333,-1
1707,23,1,2,11,3,2,2,2,0,2,3,2,8,2.937197696,4,4,6,3,4,6,5,4,5,6,4,5,5,4,5,5,3,3,4,0,0,0,1,10,8,10,4,2,5,7,4,2,3,2,1,5,5,4,2,2,1,5,5,5,6,5,2,7,5,2,2,6,6,1,1,2,6,4,3,7,1,4,4,4,4,7,1,6,1,7,1,2,1,1,2,2,2,2,2,7,6,4,3,1,1,3,3,3,1,1,3,6,6,3,4,3,2,0,0,4,5,4,4.75,4.5,4.666666667,0.25,-1,3,6,5,4.833333333,1,3,2,2,2.375,3,3,6,7,3,2,2.25,4.75,3.75,3.583333333,1.333333333,5.833333333,2,0,1,1,0,0,0,0,2,1,1,1,-1,-1,1,-0.333333333,4.4,1,6
1708,61,1,6,16,14,1,2,1,1,1,2,1,4,0.94769627,6,6,1,6,5,6,5,2,6,2,5,5,4,5,4,5,5,5,4,0,0,0,1,11,9,11,1,2,1,7,1,1,7,1,1,7,7,6,3,3,5,7,7,1,1,2,1,6,6,6,6,5,7,2,6,2,2,6,6,7,1,1,7,7,1,7,1,7,1,6,1,2,1,2,2,2,2,2,2,3,6,6,2,0,0,1,3,3,3,1,3,3,6,6,5,2,2,1,1,5.25,5,6,3.5,4,5.333333333,-0.5,0.25,5,7,1,3.166666667,2,2,3,1,2.875,1,1,5,3,7,7,1,4.25,7,4.083333333,3.333333333,6.833333333,1,0,1,0,0,0,0,0,1,-1,1,1,1,-1,1,0.333333333,4.4,0.333333333,10
1709,68,1,6,9,6,1,2,1,1,5,1,1,6,0.375679962,5,5,5,5,4,5,4,2,3,6,4,3,5,5,5,5,3,5,4,0,0,0,1,8,8,9,9,1,3,3,2,4,3,4,3,5,5,3,3,3,6,3,5,5,2,5,5,6,6,2,5,4,6,3,3,3,4,6,6,6,1,2,4,2,6,7,1,4,2,6,3,1,1,1,2,2,1,2,2,2,3,4,3,7,7,3,4,3,3,3,3,2,4,2,5,1,5,0,1,4,4.25,5,5,4,4.5,1,-0.25,4,4,5,3,2,2,4,2,3.375,3,3,5,2,3,6,3.25,3.25,4.25,3.583333333,3,4.833333333,2.5,1,1,1,0,0,1,0,4,1,2,1,1,1,1,1,2.8,1.333333333,0
1710,31,1,9,1,8,4,1,2,1,1,2,1,4,1.148001767,6,4,4,4,5,6,5,3,5,5,3,6,4,4,4,4,2,3,3,0,0,1,0,6,6,6,8,4,5,4,2,2,6,2,1,6,7,3,2,3,1,4,5,4,2,1,1,6,4,4,4,6,6,4,6,1,4,4,4,7,1,1,7,7,1,7,1,5,1,4,1,2,1,2,2,2,2,2,2,7,1,1,5,3,0,1,1,4,3,3,3,4,6,4,5,5,5,0,0,3.5,5.25,5,4,4,5.166666667,0,-1.75,2.5,6,2,3.833333333,2,4,2,2,2.5,2,1,5,7,4,6,1.5,4.25,4.75,3.5,3.666666667,6.166666667,1,0,1,0,0,0,0,0,1,-1,-1,2,1,1,1,1,4.8,0,-2
1711,33,1,7,17,11,1,2,2,0,2,1,1,5,0.713077356,3,4,2,2,4,5,4,3,3,4,2,4,4,4,3,4,2,2,4,0,0,0,1,9,5,7,7,6,3,6,2,4,6,3,4,6,7,3,1,3,5,5,6,3,3,2,2,5,6,4,2,5,7,2,1,2,5,4,5,7,1,2,6,7,1,6,2,6,1,4,2,1,1,2,2,2,2,2,2,3,5,5,6,6,7,3,3,3,3,3,3,2,3,3,5,5,3,1,1,2.75,4.25,3.5,2.5,3.5,4,-1,-1.5,2,4,2,3.833333333,3,2,3,1,2.375,2,1,5,3,5,5,2.5,3,5.25,3.583333333,1.666666667,6,1.5,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,3.6,1,0
1712,76,1,9,16,6,1,2,1,1,1,2,1,6,0.587056324,3,3,6,6,4,5,6,5,6,5,6,3,3,4,6,6,5,6,3,0,0,1,0,5,5,5,5,4,7,5,6,4,4,1,2,6,7,7,7,1,1,7,7,1,1,6,3,4,2,2,3,3,6,6,7,6,7,7,7,3,7,7,1,1,7,3,2,1,1,1,7,2,2,2,2,2,2,1,2,5,1,7,7,2,2,1,1,1,1,1,4,7,7,3,7,5,7,1,1,5.75,3.75,3,5.75,5.25,3.5,0.5,2,5.5,4,4,5,4,6,5,2,3.875,2,1,7,7,7,7,1.5,7,7,5.166666667,6.333333333,1.666666667,5.166666667,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,2,0,5.8,-1,0
1713,57,1,6,15,2,3,2,2,0,5,2,2,2,0.462379125,4,5,4,3,5,5,3,3,2,3,3,4,5,4,4,2,4,3,3,0,0,1,0,11,6,11,4,4,1,4,4,4,4,2,2,5,7,4,4,4,4,4,3,5,7,4,3,5,5,3,3,4,5,1,7,7,6,4,5,6,4,1,4,4,4,7,4,7,4,7,1,2,1,1,2,1,1,2,2,6,2,4,5,0,1,3,4,4,4,3,4,5,2,5,5,5,4,1,0,2.75,4.75,4.5,3.25,3.5,4.666666667,-0.25,-2,3.5,4,4,3.5,3,3,4,3,3.25,3,1,4,4,3,1,2,4,2.75,2.916666667,5,5.833333333,3,0,1,1,0,1,1,0,3,1,2,2,2,1,2,1.666666667,4.4,1.666666667,7
